file||src||doc_id||subdoc_id||texttype||balanced||src_file_or_url||words||chars||sentences
estonian_nc17.vert.01||NC||811||74079||periodicals||_||aja_EPL_2006_09_15.ma||127||862||3
estonian_nc17.vert.01||NC||811||74080||periodicals||_||aja_EPL_2006_09_15.ma||89||662||4
estonian_nc17.vert.01||NC||811||74081||periodicals||_||aja_EPL_2006_09_15.ma||117||827||9
estonian_nc17.vert.01||NC||811||74082||periodicals||_||aja_EPL_2006_09_15.ma||171||1154||7
estonian_nc17.vert.01||NC||811||74083||periodicals||_||aja_EPL_2006_09_15.ma||124||871||8
estonian_nc17.vert.01||NC||811||74084||periodicals||_||aja_EPL_2006_09_15.ma||172||1196||10
estonian_nc17.vert.01||NC||811||74085||periodicals||_||aja_EPL_2006_09_15.ma||125||915||7
estonian_nc17.vert.01||NC||811||74086||periodicals||_||aja_EPL_2006_09_15.ma||160||1143||9
estonian_nc17.vert.01||NC||811||74087||periodicals||_||aja_EPL_2006_09_15.ma||138||1024||7
estonian_nc17.vert.01||NC||811||74088||periodicals||_||aja_EPL_2006_09_15.ma||125||859||7
estonian_nc17.vert.01||NC||811||74089||periodicals||_||aja_EPL_2006_09_15.ma||143||1003||7
estonian_nc17.vert.01||NC||811||74090||periodicals||_||aja_EPL_2006_09_15.ma||128||1101||7
estonian_nc17.vert.01||NC||811||74091||periodicals||_||aja_EPL_2006_09_15.ma||154||1003||6
estonian_nc17.vert.01||NC||811||74092||periodicals||_||aja_EPL_2006_09_15.ma||100||707||4
estonian_nc17.vert.01||NC||811||74093||periodicals||_||aja_EPL_2006_09_15.ma||79||580||4
estonian_nc17.vert.01||NC||811||74094||periodicals||_||aja_EPL_2006_09_15.ma||138||968||8
estonian_nc17.vert.01||NC||811||74095||periodicals||_||aja_EPL_2006_09_15.ma||144||1058||8
estonian_nc17.vert.01||NC||811||74096||periodicals||_||aja_EPL_2006_09_15.ma||157||1130||6
estonian_nc17.vert.01||NC||811||74097||periodicals||_||aja_EPL_2006_09_15.ma||105||819||6
estonian_nc17.vert.01||NC||811||74098||periodicals||_||aja_EPL_2006_09_15.ma||125||766||7
estonian_nc17.vert.01||NC||811||74099||periodicals||_||aja_EPL_2006_09_15.ma||128||892||7
estonian_nc17.vert.01||NC||811||74100||periodicals||_||aja_EPL_2006_09_15.ma||109||788||7
estonian_nc17.vert.01||NC||811||74101||periodicals||_||aja_EPL_2006_09_15.ma||240||1436||22
estonian_nc17.vert.01||NC||811||74102||periodicals||_||aja_EPL_2006_09_15.ma||146||1094||8
estonian_nc17.vert.01||NC||811||74103||periodicals||_||aja_EPL_2006_09_15.ma||155||1034||8
estonian_nc17.vert.01||NC||811||74104||periodicals||_||aja_EPL_2006_09_15.ma||111||702||6
estonian_nc17.vert.01||NC||811||74105||periodicals||_||aja_EPL_2006_09_15.ma||140||856||9
estonian_nc17.vert.01||NC||811||74106||periodicals||_||aja_EPL_2006_09_15.ma||79||467||4
estonian_nc17.vert.01||NC||811||74107||periodicals||_||aja_EPL_2006_09_15.ma||127||1033||7
estonian_nc17.vert.01||NC||811||74108||periodicals||_||aja_EPL_2006_09_15.ma||159||1126||9
estonian_nc17.vert.01||NC||811||74109||periodicals||_||aja_EPL_2006_09_15.ma||24||153||2
estonian_nc17.vert.01||NC||811||74110||periodicals||_||aja_EPL_2006_09_15.ma||99||721||5
estonian_nc17.vert.01||NC||811||74111||periodicals||_||aja_EPL_2006_09_15.ma||53||400||3
estonian_nc17.vert.01||NC||811||74112||periodicals||_||aja_EPL_2006_09_15.ma||153||1020||6
estonian_nc17.vert.01||NC||811||74113||periodicals||_||aja_EPL_2006_09_15.ma||142||1113||6
estonian_nc17.vert.01||NC||811||74114||periodicals||_||aja_EPL_2006_09_15.ma||144||926||9
estonian_nc17.vert.01||NC||811||74115||periodicals||_||aja_EPL_2006_09_15.ma||69||472||4
estonian_nc17.vert.01||NC||811||74116||periodicals||_||aja_EPL_2006_09_15.ma||129||852||6
estonian_nc17.vert.01||NC||811||74117||periodicals||_||aja_EPL_2006_09_15.ma||164||1035||8
estonian_nc17.vert.01||NC||811||74118||periodicals||_||aja_EPL_2006_09_15.ma||104||733||7
estonian_nc17.vert.01||NC||811||74119||periodicals||_||aja_EPL_2006_09_15.ma||127||894||6
estonian_nc17.vert.01||NC||811||74120||periodicals||_||aja_EPL_2006_09_15.ma||119||868||5
estonian_nc17.vert.01||NC||811||74121||periodicals||_||aja_EPL_2006_09_15.ma||127||780||8
estonian_nc17.vert.01||NC||811||74122||periodicals||_||aja_EPL_2006_09_15.ma||126||861||5
estonian_nc17.vert.01||NC||811||74123||periodicals||_||aja_EPL_2006_09_15.ma||114||788||9
estonian_nc17.vert.01||NC||811||74124||periodicals||_||aja_EPL_2006_09_15.ma||145||842||9
estonian_nc17.vert.01||NC||811||74125||periodicals||_||aja_EPL_2006_09_15.ma||127||856||7
estonian_nc17.vert.01||NC||811||74126||periodicals||_||aja_EPL_2006_09_15.ma||149||977||9
estonian_nc17.vert.01||NC||811||74127||periodicals||_||aja_EPL_2006_09_15.ma||158||1034||9
estonian_nc17.vert.01||NC||811||74128||periodicals||_||aja_EPL_2006_09_15.ma||148||895||10
estonian_nc17.vert.01||NC||811||74129||periodicals||_||aja_EPL_2006_09_15.ma||123||898||7
estonian_nc17.vert.01||NC||811||74130||periodicals||_||aja_EPL_2006_09_15.ma||165||1140||7
estonian_nc17.vert.01||NC||811||74131||periodicals||_||aja_EPL_2006_09_15.ma||117||743||9
estonian_nc17.vert.01||NC||811||74132||periodicals||_||aja_EPL_2006_09_15.ma||118||768||8
estonian_nc17.vert.01||NC||811||74133||periodicals||_||aja_EPL_2006_09_15.ma||62||403||5
estonian_nc17.vert.01||NC||811||74134||periodicals||_||aja_EPL_2006_09_15.ma||118||767||7
estonian_nc17.vert.01||NC||811||74135||periodicals||_||aja_EPL_2006_09_15.ma||120||787||7
estonian_nc17.vert.01||NC||811||74136||periodicals||_||aja_EPL_2006_09_15.ma||155||928||9
estonian_nc17.vert.01||NC||811||74137||periodicals||_||aja_EPL_2006_09_15.ma||74||487||6
estonian_nc17.vert.01||NC||811||74138||periodicals||_||aja_EPL_2006_09_15.ma||134||887||8
estonian_nc17.vert.01||NC||811||74139||periodicals||_||aja_EPL_2006_09_15.ma||116||779||6
estonian_nc17.vert.01||NC||811||74140||periodicals||_||aja_EPL_2006_09_15.ma||126||884||6
estonian_nc17.vert.01||NC||811||74141||periodicals||_||aja_EPL_2006_09_15.ma||143||969||7
estonian_nc17.vert.01||NC||811||74142||periodicals||_||aja_EPL_2006_09_15.ma||128||913||7
estonian_nc17.vert.01||NC||811||74143||periodicals||_||aja_EPL_2006_09_15.ma||168||1124||7
estonian_nc17.vert.01||NC||811||74144||periodicals||_||aja_EPL_2006_09_15.ma||108||798||7
estonian_nc17.vert.01||NC||811||74145||periodicals||_||aja_EPL_2006_09_15.ma||126||877||6
estonian_nc17.vert.01||NC||811||74146||periodicals||_||aja_EPL_2006_09_15.ma||150||1021||12
estonian_nc17.vert.01||NC||811||74147||periodicals||_||aja_EPL_2006_09_15.ma||156||1092||9
estonian_nc17.vert.01||NC||811||74148||periodicals||_||aja_EPL_2006_09_15.ma||106||663||8
estonian_nc17.vert.01||NC||811||74149||periodicals||_||aja_EPL_2006_09_15.ma||65||470||5
estonian_nc17.vert.01||NC||811||74150||periodicals||_||aja_EPL_2006_09_15.ma||146||989||9
estonian_nc17.vert.01||NC||811||74151||periodicals||_||aja_EPL_2006_09_15.ma||90||594||3
estonian_nc17.vert.01||NC||811||74152||periodicals||_||aja_EPL_2006_09_15.ma||113||935||7
estonian_nc17.vert.01||NC||811||74153||periodicals||_||aja_EPL_2006_09_15.ma||144||1072||7
estonian_nc17.vert.01||NC||811||74154||periodicals||_||aja_EPL_2006_09_15.ma||147||922||7
estonian_nc17.vert.01||NC||811||74155||periodicals||_||aja_EPL_2006_09_15.ma||123||952||7
estonian_nc17.vert.01||NC||811||74156||periodicals||_||aja_EPL_2006_09_15.ma||108||828||7
estonian_nc17.vert.01||NC||811||74157||periodicals||_||aja_EPL_2006_09_15.ma||120||757||7
estonian_nc17.vert.01||NC||811||74158||periodicals||_||aja_EPL_2006_09_15.ma||135||1009||5
estonian_nc17.vert.01||NC||811||74159||periodicals||_||aja_EPL_2006_09_15.ma||103||612||11
estonian_nc17.vert.01||NC||811||74160||periodicals||_||aja_EPL_2006_09_15.ma||155||1003||8
estonian_nc17.vert.01||NC||811||74161||periodicals||_||aja_EPL_2006_09_15.ma||139||892||8
estonian_nc17.vert.01||NC||811||74162||periodicals||_||aja_EPL_2006_09_15.ma||148||1007||7
estonian_nc17.vert.01||NC||811||74163||periodicals||_||aja_EPL_2006_09_15.ma||129||732||8
estonian_nc17.vert.01||NC||811||74164||periodicals||_||aja_EPL_2006_09_15.ma||94||842||6
estonian_nc17.vert.01||NC||811||74165||periodicals||_||aja_EPL_2006_09_15.ma||89||650||5
estonian_nc17.vert.01||NC||811||74166||periodicals||_||aja_EPL_2006_09_15.ma||148||867||6
estonian_nc17.vert.01||NC||811||74167||periodicals||_||aja_EPL_2006_09_15.ma||144||976||8
estonian_nc17.vert.01||NC||811||74168||periodicals||_||aja_EPL_2006_09_15.ma||118||798||5
estonian_nc17.vert.01||NC||811||74169||periodicals||_||aja_EPL_2006_09_15.ma||100||676||8
estonian_nc17.vert.01||NC||811||74170||periodicals||_||aja_EPL_2006_09_15.ma||121||984||6
estonian_nc17.vert.01||NC||811||74171||periodicals||_||aja_EPL_2006_09_15.ma||142||1035||9
estonian_nc17.vert.01||NC||811||74172||periodicals||_||aja_EPL_2006_09_15.ma||181||1003||11
estonian_nc17.vert.01||NC||811||74173||periodicals||_||aja_EPL_2006_09_15.ma||58||405||4
estonian_nc17.vert.01||NC||811||74174||periodicals||_||aja_EPL_2006_09_15.ma||151||1056||7
estonian_nc17.vert.01||NC||811||74175||periodicals||_||aja_EPL_2006_09_15.ma||251||1601||12
estonian_nc17.vert.01||NC||811||74176||periodicals||_||aja_EPL_2006_09_15.ma||70||516||3
estonian_nc17.vert.01||NC||811||74177||periodicals||_||aja_EPL_2006_09_15.ma||108||668||6
estonian_nc17.vert.01||NC||811||74178||periodicals||_||aja_EPL_2006_09_15.ma||109||703||9
estonian_nc17.vert.01||NC||811||74179||periodicals||_||aja_EPL_2006_09_15.ma||54||376||2
estonian_nc17.vert.01||NC||811||74180||periodicals||_||aja_EPL_2006_09_15.ma||123||759||7
estonian_nc17.vert.01||NC||811||74181||periodicals||_||aja_EPL_2006_09_15.ma||98||706||3
estonian_nc17.vert.01||NC||811||74182||periodicals||_||aja_EPL_2006_09_15.ma||101||644||6
estonian_nc17.vert.01||NC||811||74183||periodicals||_||aja_EPL_2006_09_15.ma||104||663||5
estonian_nc17.vert.01||NC||811||74184||periodicals||_||aja_EPL_2006_09_15.ma||86||615||6
estonian_nc17.vert.01||NC||811||74185||periodicals||_||aja_EPL_2006_09_15.ma||103||664||7
estonian_nc17.vert.01||NC||811||74186||periodicals||_||aja_EPL_2006_09_15.ma||51||339||3
estonian_nc17.vert.01||NC||811||74187||periodicals||_||aja_EPL_2006_09_15.ma||64||418||5
estonian_nc17.vert.01||NC||811||74188||periodicals||_||aja_EPL_2006_09_15.ma||133||825||7
estonian_nc17.vert.01||NC||811||74189||periodicals||_||aja_EPL_2006_09_15.ma||141||855||9
estonian_nc17.vert.01||NC||811||74190||periodicals||_||aja_EPL_2006_09_15.ma||133||818||12
estonian_nc17.vert.01||NC||811||74191||periodicals||_||aja_EPL_2006_09_15.ma||133||879||7
estonian_nc17.vert.01||NC||811||74192||periodicals||_||aja_EPL_2006_09_15.ma||139||780||11
estonian_nc17.vert.01||NC||811||74193||periodicals||_||aja_EPL_2006_09_15.ma||150||1001||9
estonian_nc17.vert.01||NC||811||74194||periodicals||_||aja_EPL_2006_09_15.ma||205||1150||14
estonian_nc17.vert.01||NC||811||74195||periodicals||_||aja_EPL_2006_09_15.ma||121||823||4
estonian_nc17.vert.01||NC||811||74196||periodicals||_||aja_EPL_2006_09_15.ma||108||762||7
estonian_nc17.vert.01||NC||811||74197||periodicals||_||aja_EPL_2006_09_15.ma||46||329||2
estonian_nc17.vert.01||NC||811||74198||periodicals||_||aja_EPL_2006_09_15.ma||78||481||5
estonian_nc17.vert.01||NC||811||74199||periodicals||_||aja_EPL_2006_09_15.ma||102||700||7
estonian_nc17.vert.01||NC||811||74200||periodicals||_||aja_EPL_2006_09_15.ma||129||870||5
estonian_nc17.vert.01||NC||811||74201||periodicals||_||aja_EPL_2006_09_15.ma||118||549||10
estonian_nc17.vert.01||NC||811||74202||periodicals||_||aja_EPL_2006_09_15.ma||175||1051||10
estonian_nc17.vert.01||NC||1014||85616||periodicals||_||aja_sloleht_2001_06_08.ma||60||381||3
estonian_nc17.vert.01||NC||1014||85617||periodicals||_||aja_sloleht_2001_06_08.ma||75||467||3
estonian_nc17.vert.01||NC||1014||85618||periodicals||_||aja_sloleht_2001_06_08.ma||90||675||6
estonian_nc17.vert.01||NC||1014||85619||periodicals||_||aja_sloleht_2001_06_08.ma||56||378||3
estonian_nc17.vert.01||NC||1014||85620||periodicals||_||aja_sloleht_2001_06_08.ma||68||497||4
estonian_nc17.vert.01||NC||1014||85621||periodicals||_||aja_sloleht_2001_06_08.ma||48||375||2
estonian_nc17.vert.01||NC||1014||85622||periodicals||_||aja_sloleht_2001_06_08.ma||60||457||3
estonian_nc17.vert.01||NC||1014||85623||periodicals||_||aja_sloleht_2001_06_08.ma||54||351||4
estonian_nc17.vert.01||NC||1014||85624||periodicals||_||aja_sloleht_2001_06_08.ma||55||357||4
estonian_nc17.vert.01||NC||1014||85625||periodicals||_||aja_sloleht_2001_06_08.ma||48||323||3
estonian_nc17.vert.01||NC||1014||85626||periodicals||_||aja_sloleht_2001_06_08.ma||56||385||4
estonian_nc17.vert.01||NC||1014||85627||periodicals||_||aja_sloleht_2001_06_08.ma||50||354||4
estonian_nc17.vert.01||NC||1014||85628||periodicals||_||aja_sloleht_2001_06_08.ma||36||307||2
estonian_nc17.vert.01||NC||1014||85629||periodicals||_||aja_sloleht_2001_06_08.ma||522||3535||35
estonian_nc17.vert.01||NC||1014||85630||periodicals||_||aja_sloleht_2001_06_08.ma||196||1157||14
estonian_nc17.vert.01||NC||1014||85631||periodicals||_||aja_sloleht_2001_06_08.ma||366||2314||24
estonian_nc17.vert.01||NC||1014||85632||periodicals||_||aja_sloleht_2001_06_08.ma||559||3416||49
estonian_nc17.vert.01||NC||1014||85633||periodicals||_||aja_sloleht_2001_06_08.ma||700||4582||51
estonian_nc17.vert.01||NC||1014||85634||periodicals||_||aja_sloleht_2001_06_08.ma||731||4713||52
estonian_nc17.vert.01||NC||1014||85635||periodicals||_||aja_sloleht_2001_06_08.ma||132||779||12
estonian_nc17.vert.01||NC||1014||85636||periodicals||_||aja_sloleht_2001_06_08.ma||836||5115||46
estonian_nc17.vert.01||NC||1014||85637||periodicals||_||aja_sloleht_2001_06_08.ma||155||856||13
estonian_nc17.vert.01||NC||1014||85638||periodicals||_||aja_sloleht_2001_06_08.ma||229||1290||15
estonian_nc17.vert.01||NC||1014||85639||periodicals||_||aja_sloleht_2001_06_08.ma||1378||8136||101
estonian_nc17.vert.01||NC||1014||85640||periodicals||_||aja_sloleht_2001_06_08.ma||699||4093||45
estonian_nc17.vert.01||NC||1014||85641||periodicals||_||aja_sloleht_2001_06_08.ma||790||4519||67
estonian_nc17.vert.01||NC||1037||86491||periodicals||_||aja_sloleht_2001_02_21.ma||39||346||3
estonian_nc17.vert.01||NC||1037||86492||periodicals||_||aja_sloleht_2001_02_21.ma||34||237||3
estonian_nc17.vert.01||NC||1037||86493||periodicals||_||aja_sloleht_2001_02_21.ma||72||470||2
estonian_nc17.vert.01||NC||1037||86494||periodicals||_||aja_sloleht_2001_02_21.ma||32||228||2
estonian_nc17.vert.01||NC||1037||86495||periodicals||_||aja_sloleht_2001_02_21.ma||105||673||5
estonian_nc17.vert.01||NC||1037||86496||periodicals||_||aja_sloleht_2001_02_21.ma||53||428||2
estonian_nc17.vert.01||NC||1037||86497||periodicals||_||aja_sloleht_2001_02_21.ma||41||309||2
estonian_nc17.vert.01||NC||1037||86498||periodicals||_||aja_sloleht_2001_02_21.ma||45||277||3
estonian_nc17.vert.01||NC||1037||86499||periodicals||_||aja_sloleht_2001_02_21.ma||131||838||6
estonian_nc17.vert.01||NC||1037||86500||periodicals||_||aja_sloleht_2001_02_21.ma||56||334||3
estonian_nc17.vert.01||NC||1037||86501||periodicals||_||aja_sloleht_2001_02_21.ma||53||393||3
estonian_nc17.vert.01||NC||1037||86502||periodicals||_||aja_sloleht_2001_02_21.ma||33||250||2
estonian_nc17.vert.01||NC||1037||86503||periodicals||_||aja_sloleht_2001_02_21.ma||37||257||2
estonian_nc17.vert.01||NC||1037||86504||periodicals||_||aja_sloleht_2001_02_21.ma||31||232||2
estonian_nc17.vert.01||NC||1037||86505||periodicals||_||aja_sloleht_2001_02_21.ma||192||1273||7
estonian_nc17.vert.01||NC||1037||86506||periodicals||_||aja_sloleht_2001_02_21.ma||51||325||4
estonian_nc17.vert.01||NC||1037||86507||periodicals||_||aja_sloleht_2001_02_21.ma||44||321||3
estonian_nc17.vert.01||NC||1037||86508||periodicals||_||aja_sloleht_2001_02_21.ma||40||311||4
estonian_nc17.vert.01||NC||1037||86509||periodicals||_||aja_sloleht_2001_02_21.ma||57||417||3
estonian_nc17.vert.01||NC||1037||86510||periodicals||_||aja_sloleht_2001_02_21.ma||330||2104||25
estonian_nc17.vert.01||NC||1037||86511||periodicals||_||aja_sloleht_2001_02_21.ma||519||3445||24
estonian_nc17.vert.01||NC||1037||86512||periodicals||_||aja_sloleht_2001_02_21.ma||489||3018||36
estonian_nc17.vert.01||NC||1037||86513||periodicals||_||aja_sloleht_2001_02_21.ma||504||2979||46
estonian_nc17.vert.01||NC||1037||86514||periodicals||_||aja_sloleht_2001_02_21.ma||264||1867||23
estonian_nc17.vert.01||NC||1037||86515||periodicals||_||aja_sloleht_2001_02_21.ma||335||2013||24
estonian_nc17.vert.01||NC||1037||86516||periodicals||_||aja_sloleht_2001_02_21.ma||440||2488||36
estonian_nc17.vert.01||NC||1037||86517||periodicals||_||aja_sloleht_2001_02_21.ma||317||2016||23
estonian_nc17.vert.01||NC||1037||86518||periodicals||_||aja_sloleht_2001_02_21.ma||957||4939||96
estonian_nc17.vert.01||NC||1037||86519||periodicals||_||aja_sloleht_2001_02_21.ma||647||3861||43
estonian_nc17.vert.01||NC||1037||86520||periodicals||_||aja_sloleht_2001_02_21.ma||809||4497||69
estonian_nc17.vert.01||NC||1037||86521||periodicals||_||aja_sloleht_2001_02_21.ma||492||3362||31
estonian_nc17.vert.01||NC||1037||86522||periodicals||_||aja_sloleht_2001_02_21.ma||1115||6105||60
estonian_nc17.vert.01||NC||1037||86523||periodicals||_||aja_sloleht_2001_02_21.ma||316||1660||24
estonian_nc17.vert.01||NC||1037||86524||periodicals||_||aja_sloleht_2001_02_21.ma||329||2240||22
estonian_nc17.vert.01||NC||1037||86525||periodicals||_||aja_sloleht_2001_02_21.ma||184||1132||9
estonian_nc17.vert.01||NC||1037||86526||periodicals||_||aja_sloleht_2001_02_21.ma||165||1038||9
estonian_nc17.vert.01||NC||1071||87782||periodicals||_||aja_sloleht_2001_02_27.ma||38||276||2
estonian_nc17.vert.01||NC||1071||87783||periodicals||_||aja_sloleht_2001_02_27.ma||47||295||4
estonian_nc17.vert.01||NC||1071||87784||periodicals||_||aja_sloleht_2001_02_27.ma||32||230||3
estonian_nc17.vert.01||NC||1071||87785||periodicals||_||aja_sloleht_2001_02_27.ma||32||237||3
estonian_nc17.vert.01||NC||1071||87786||periodicals||_||aja_sloleht_2001_02_27.ma||57||383||3
estonian_nc17.vert.01||NC||1071||87787||periodicals||_||aja_sloleht_2001_02_27.ma||63||516||3
estonian_nc17.vert.01||NC||1071||87788||periodicals||_||aja_sloleht_2001_02_27.ma||62||507||3
estonian_nc17.vert.01||NC||1071||87789||periodicals||_||aja_sloleht_2001_02_27.ma||42||316||3
estonian_nc17.vert.01||NC||1071||87790||periodicals||_||aja_sloleht_2001_02_27.ma||46||379||2
estonian_nc17.vert.01||NC||1071||87791||periodicals||_||aja_sloleht_2001_02_27.ma||37||284||2
estonian_nc17.vert.01||NC||1071||87792||periodicals||_||aja_sloleht_2001_02_27.ma||45||325||3
estonian_nc17.vert.01||NC||1071||87793||periodicals||_||aja_sloleht_2001_02_27.ma||47||322||3
estonian_nc17.vert.01||NC||1071||87794||periodicals||_||aja_sloleht_2001_02_27.ma||59||394||3
estonian_nc17.vert.01||NC||1071||87795||periodicals||_||aja_sloleht_2001_02_27.ma||28||213||2
estonian_nc17.vert.01||NC||1071||87796||periodicals||_||aja_sloleht_2001_02_27.ma||39||318||2
estonian_nc17.vert.01||NC||1071||87797||periodicals||_||aja_sloleht_2001_02_27.ma||35||313||2
estonian_nc17.vert.01||NC||1071||87798||periodicals||_||aja_sloleht_2001_02_27.ma||43||254||4
estonian_nc17.vert.01||NC||1071||87799||periodicals||_||aja_sloleht_2001_02_27.ma||293||2031||18
estonian_nc17.vert.01||NC||1071||87800||periodicals||_||aja_sloleht_2001_02_27.ma||237||1612||11
estonian_nc17.vert.01||NC||1071||87801||periodicals||_||aja_sloleht_2001_02_27.ma||524||3355||38
estonian_nc17.vert.01||NC||1071||87802||periodicals||_||aja_sloleht_2001_02_27.ma||855||5785||55
estonian_nc17.vert.01||NC||1071||87803||periodicals||_||aja_sloleht_2001_02_27.ma||62||422||3
estonian_nc17.vert.01||NC||1071||87804||periodicals||_||aja_sloleht_2001_02_27.ma||862||5519||62
estonian_nc17.vert.01||NC||1071||87805||periodicals||_||aja_sloleht_2001_02_27.ma||73||512||4
estonian_nc17.vert.01||NC||1071||87806||periodicals||_||aja_sloleht_2001_02_27.ma||718||4531||51
estonian_nc17.vert.01||NC||1071||87807||periodicals||_||aja_sloleht_2001_02_27.ma||451||2498||23
estonian_nc17.vert.01||NC||1071||87808||periodicals||_||aja_sloleht_2001_02_27.ma||1609||9035||120
estonian_nc17.vert.01||NC||1071||87809||periodicals||_||aja_sloleht_2001_02_27.ma||352||2269||17
estonian_nc17.vert.01||NC||1071||87810||periodicals||_||aja_sloleht_2001_02_27.ma||562||3201||34
estonian_nc17.vert.01||NC||1071||87811||periodicals||_||aja_sloleht_2001_02_27.ma||190||1036||15
estonian_nc17.vert.01||NC||1071||87812||periodicals||_||aja_sloleht_2001_02_27.ma||233||1527||13
estonian_nc17.vert.01||NC||1071||87813||periodicals||_||aja_sloleht_2001_02_27.ma||529||3670||39
estonian_nc17.vert.01||NC||1071||87814||periodicals||_||aja_sloleht_2001_02_27.ma||163||920||12
estonian_nc17.vert.01||NC||1071||87815||periodicals||_||aja_sloleht_2001_02_27.ma||67||493||4
estonian_nc17.vert.01||NC||1071||87816||periodicals||_||aja_sloleht_2001_02_27.ma||55||329||3
estonian_nc17.vert.01||NC||1071||87817||periodicals||_||aja_sloleht_2001_02_27.ma||551||3493||26
estonian_nc17.vert.01||NC||1071||87818||periodicals||_||aja_sloleht_2001_02_27.ma||151||1038||6
estonian_nc17.vert.01||NC||1071||87819||periodicals||_||aja_sloleht_2001_02_27.ma||628||4168||28
estonian_nc17.vert.01||NC||1071||87820||periodicals||_||aja_sloleht_2001_02_27.ma||37||229||2
estonian_nc17.vert.01||NC||1071||87821||periodicals||_||aja_sloleht_2001_02_27.ma||79||510||4
estonian_nc17.vert.01||NC||1103||88987||periodicals||_||aja_sloleht_2001_10_17.ma||44||280||3
